,labels,keywords ,"LDA, bow","random forest, bow","Naive Bayes, bow","BayesianRidge, bow","basic K-Nearest Neighbors, bow","basic Logistic Regression, bow","basic Support Vector Machine-L, bow","basic Support Vector Machine-R, bow","basic Support Vector Machine-S, bow","basic Support Vector Machine-WL, bow","basic Support Vector Machine-WR, bow","basic Support Vector Machine-WS, bow","basic Decision Tree classifier, bow","Ensemble, Random Forest, bow","Ensemble, AdaBoost, bow","Ensemble, Gradient Boosting, bow","Ensemble, Extra Trees, bow","Ensemble, LightGBM, bow","Ensemble, CatBoost, bow","torch nn, bow","torch nn last, bow","MoE, Eq. Weight, bow","MoE, rf-cmb, bow","MoE, gb-cmb, bow","MoE, lr-cmb, bow","MoE, mlpc-cmb, bow","MoE, all-cmb, bow","basic K-Nearest Neighbors, gensim_doc2vec, ","basic Logistic Regression, gensim_doc2vec, ","basic Support Vector Machine-L, gensim_doc2vec, ","basic Support Vector Machine-R, gensim_doc2vec, ","basic Support Vector Machine-S, gensim_doc2vec, ","basic Support Vector Machine-WL, gensim_doc2vec, ","basic Support Vector Machine-WR, gensim_doc2vec, ","basic Support Vector Machine-WS, gensim_doc2vec, ","basic Decision Tree classifier, gensim_doc2vec, ","basic K-Nearest Neighbors, gensim-fasttext","basic Logistic Regression, gensim-fasttext","basic Support Vector Machine-L, gensim-fasttext","basic Support Vector Machine-R, gensim-fasttext","basic Support Vector Machine-S, gensim-fasttext","basic Support Vector Machine-WL, gensim-fasttext","basic Support Vector Machine-WR, gensim-fasttext","basic Support Vector Machine-WS, gensim-fasttext","basic Decision Tree classifier, gensim-fasttext","basic K-Nearest Neighbors, gensim-fasttext-words","basic Logistic Regression, gensim-fasttext-words","basic Support Vector Machine-L, gensim-fasttext-words","basic Support Vector Machine-R, gensim-fasttext-words","basic Support Vector Machine-S, gensim-fasttext-words","basic Support Vector Machine-WL, gensim-fasttext-words","basic Support Vector Machine-WR, gensim-fasttext-words","basic Support Vector Machine-WS, gensim-fasttext-words","basic Decision Tree classifier, gensim-fasttext-words"
537,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
538,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0
539,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
540,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0
541,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
542,0,0,0,0,False,False,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0
543,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
544,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
545,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
546,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1
547,0,0,1,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0
548,0,1,0,0,False,False,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
549,0,1,0,0,False,True,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,False,False,1.0,1,0,1,1,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
550,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1
551,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0
552,1,1,1,0,False,False,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
553,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
554,0,0,1,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0
555,0,1,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0
556,1,1,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,False,True,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0
557,0,0,0,0,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
558,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0
559,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
560,0,1,0,0,False,False,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,False,False,1.0,0,0,0,0,0.0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0
561,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
562,0,0,0,0,False,True,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,True,True,1.0,0,1,1,1,1.0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0
563,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0
564,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
565,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
566,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0
567,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
568,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1
569,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
570,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
571,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
572,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
573,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
574,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
575,0,1,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
576,0,0,1,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1
577,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0
578,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
579,0,1,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1
580,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0
581,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1
582,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0
583,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
584,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0
585,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
586,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0
587,0,1,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
588,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0
589,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
590,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1
591,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
592,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0
593,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
594,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
595,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
596,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
597,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
598,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0
599,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
600,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1
601,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
602,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0
603,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
604,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0
605,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0
606,0,1,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
607,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
608,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
609,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
610,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0
611,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
612,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
613,0,1,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
614,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
615,0,0,0,0,False,False,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,True,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
616,0,0,0,0,False,False,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1
617,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
618,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
619,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
620,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
621,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1
622,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
623,1,1,0,1,False,False,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,False,False,1.0,0,1,0,0,0.0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1
624,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
625,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1
626,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
627,0,0,1,0,False,False,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0
628,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1
629,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
630,0,0,0,0,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
631,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0
632,1,1,1,1,True,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,True,True,1.0,1,1,1,1,1.0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0
633,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
634,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
635,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
636,1,1,0,1,False,False,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,True,True,1.0,1,1,1,1,1.0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0
637,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
638,0,1,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
639,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0
640,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
641,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0.0,0,0,0,0,0.0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0
642,0,0,0,0,False,False,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0
643,0,0,0,0,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
644,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
645,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
